시설종류,대상시설명,소재지도로명주소,소재지지번주소,위도,경도,관리기관명,관할경찰서명,CCTV설치여부,CCTV설치대수,보호구역도로폭,데이터기준일자,제공기관코드,제공기관명,
초등학교,부적초등학교,충청남도 논산시 부적면 남마구평길 70,충청남도 논산시 부적면 반송리 237-8,36.2118013,127.1355956,충청남도 논산시,논산경찰서,Y,1,10,2019-06-25,4540000,충청남도 논산시,
초등학교,연산초등학교,충청남도 논산시 연산면 연산5길 13,충청남도 논산시 연산면 연산리 238,36.2169158,127.2182711,충청남도 논산시,논산경찰서,Y,1,8,2019-06-25,4540000,충청남도 논산시,
초등학교,청동초등학교,충청남도 논산시 연산면 선비로293번길 29-5,충청남도 논산시 연산면 청동리 540,36.2121333043,127.1972205791,충청남도 논산시,논산경찰서,Y,1,7,2019-06-25,4540000,충청남도 논산시,
초등학교,벌곡초등학교,충청남도 논산시 벌곡면 대둔로 821-8,충청남도 논산시 벌곡면 한심천리 260,36.2081124,127.2661095,충청남도 논산시,논산경찰서,Y,1,8,2019-06-25,4540000,충청남도 논산시,
초등학교,양촌초등학교,충청남도 논산시 양촌면 매죽헌로1665번길 22,충청남도 논산시 양촌면 인천리 403,36.1382806,127.2338406,충청남도 논산시,논산경찰서,Y,1,6,2019-06-25,4540000,충청남도 논산시,
초등학교,동산초등학교,충청남도 논산시 양촌면 황산벌로436번길 43-4,충청남도 논산시 양촌면 인천리 66,36.1404842,127.2412015,충청남도 논산시,논산경찰서,Y,1,8,2019-06-25,4540000,충청남도 논산시,
초등학교,은진초등학교,충청남도 논산시 은진면 매죽헌로25번길 1,충청남도 논산시 은진면 연서리 185,36.1683743,127.1069643,충청남도 논산시,논산경찰서,Y,1,12,2019-06-25,4540000,충청남도 논산시,
초등학교,채운초등학교,충청남도 논산시 채운면 채운로 112,충청남도 논산시 채운면 야화리 2,36.1701487,127.067918,충청남도 논산시,논산경찰서,Y,1,8,2019-06-25,4540000,충청남도 논산시,
초등학교,이화초등학교,충청남도 논산시 채운면 채운로 350,충청남도 논산시 채운면 심암리 351,36.1506936,127.0714287,충청남도 논산시,논산경찰서,Y,1,8,2019-06-25,4540000,충청남도 논산시,
초등학교,성동초등학교,충청남도 논산시 성동면 성동로240번길 30,충청남도 논산시 성동면 삼산리 108,36.1992845,127.033516,충청남도 논산시,논산경찰서,Y,1,8,2019-06-25,4540000,충청남도 논산시,
초등학교,왕전초등학교,충청남도 논산시 광석면 왕전2길 12,충청남도 논산시 광석면 왕전리 308,36.2397444,127.108811,충청남도 논산시,논산경찰서,Y,1,6,2019-06-25,4540000,충청남도 논산시,
초등학교,감곡초등학교,충청남도 논산시 부적면 계백로 1676-26,충청남도 논산시 부적면 외성리 366-3,36.2102064,127.1604489,충청남도 논산시,논산경찰서,Y,1,8,2019-06-25,4540000,충청남도 논산시,
유치원,논산유치원,충청남도 논산시 해월로 173-4,충청남도 논산시 반월동 72,36.2057059,127.0861856,충청남도 논산시,논산경찰서,Y,1,12,2019-06-25,4540000,충청남도 논산시,
유치원,동산유치원,충청남도 논산시 연무읍 안심로 122-19,충청남도 논산시 연무읍 동산리 894-17,36.1321502,127.1001056,충청남도 논산시,논산경찰서,Y,1,8,2019-06-25,4540000,충청남도 논산시,
유치원,성심유치원,충청남도 논산시 대화로 24,충청남도 논산시 대교동 203-17,36.2055399,127.0800457,충청남도 논산시,논산경찰서,Y,1,15,2019-06-25,4540000,충청남도 논산시,
어린이집,광석어린이집,충청남도 논산시 광석면 사계로 451,충청남도 논산시 광석면 신당리 314-7,36.2439261,127.0809312,충청남도 논산시,논산경찰서,Y,1,8,2019-06-25,4540000,충청남도 논산시,
어린이집,양촌어린이집,충청남도 논산시 양촌면 황산벌로 430,충청남도 논산시 양촌면 인천리 394-3,36.1366636,127.2390606,충청남도 논산시,논산경찰서,Y,1,8,2019-06-25,4540000,충청남도 논산시,
어린이집,은진어린이집,충청남도 논산시 은진면 매죽헌로37번길 23,충청남도 논산시 은진면 연서리 242-2,36.1678901,127.1081369,충청남도 논산시,논산경찰서,Y,1,6,2019-06-25,4540000,충청남도 논산시,
어린이집,예인어린이집,충청남도 논산시 연무읍 연무로343번길 1-5,충청남도 논산시 연무읍 마산리 161,36.1237137,127.1145212,충청남도 논산시,논산경찰서,Y,1,6,2019-06-25,4540000,충청남도 논산시,
어린이집,에덴어린이집,충청남도 논산시 강경읍 계백로 147번길 8,충청남도 논산시 강경읍 대흥리 5-1,36.157861,127.0160929,충청남도 논산시,논산경찰서,N,0,8,2019-06-25,4540000,충청남도 논산시,
어린이집,제일어린이집,충청남도 논산시 강경읍 대흥로34번길 10,충청남도 논산시 강경읍 대흥리 10-6,36.1573479,127.0138699,충청남도 논산시,논산경찰서,Y,1,4,2019-06-25,4540000,충청남도 논산시,
어린이집,꾸러기어린이집,충청남도 논산시 부창로 90-1,충청남도 논산시 취암동 801,36.1957311,127.087747,충청남도 논산시,논산경찰서,Y,1,7,2019-06-25,4540000,충청남도 논산시,
어린이집,금풍어린이집,충청남도 논산시 관촉로 231,충청남도 논산시 취암동 220-2,36.2023403,127.0964673,충청남도 논산시,논산경찰서,Y,1,13,2019-06-25,4540000,충청남도 논산시,
어린이집,행복한어린이집,충청남도 논산시 논산대로351번길 18,충청남도 논산시 취암동 120-12,36.1950429,127.0975385,충청남도 논산시,논산경찰서,N,0,8,2019-06-25,4540000,충청남도 논산시,
어린이집,인동어린이집,충청남도 논산시 강경읍 잣디길 61,충청남도 논산시 강경읍 산양리 245-39,36.149805,127.0215086,충청남도 논산시,논산경찰서,N,0,8,2019-06-25,4540000,충청남도 논산시,
유치원,놀뫼유치원,충청남도 논산시 대화로 121,충청남도 논산시 대교동 251,36.2106078,127.0891435,충청남도 논산시,논산경찰서,N,0,15,2019-06-25,4540000,충청남도 논산시,
어린이집,GLS어린이집,충청남도 논산시 체육로 74-7,충청남도 논산시 취암동 53-17,36.1905469,127.104191,충청남도 논산시,논산경찰서,N,0,6,2019-06-25,4540000,충청남도 논산시,
어린이집,꼬마나라어린이집,충청남도 논산시 연무읍 동안로 873-8,충청남도 논산시 연무읍 동산리 880,36.134632,127.1030793,충청남도 논산시,논산경찰서,N,0,6,2019-06-25,4540000,충청남도 논산시,
어린이집,성심어린이집,충청남도 논산시 연산면 선비로293번길 50-9,충청남도 논산시 연산면 한전리 247-4,36.2120217,127.1935101,충청남도 논산시,논산경찰서,N,0,4,2019-06-25,4540000,충청남도 논산시,
어린이집,연화어린이집,충청남도 논산시 은진면 탑정로423번길 5,충청남도 논산시 은진면 교촌리 38-1,36.1699745,127.1112634,충청남도 논산시,논산경찰서,N,0,8,2019-06-25,4540000,충청남도 논산시,
유치원,중앙초등학교병설유치원,충청남도 논산시 강경읍 옥녀봉로 8,충청남도 논산시 강경읍 중앙리 155,36.1603539,127.0195026,충청남도 논산시,논산경찰서,N,0,15,2019-06-25,4540000,충청남도 논산시,
유치원,산양초등학교병설유치원,충청남도 논산시 강경읍 산양길 45,충청남도 논산시 강경읍 산양리237,36.1470233,127.0218998,충청남도 논산시,논산경찰서,N,0,8,2019-06-25,4540000,충청남도 논산시,
유치원,황산초등학교병설유치원,충청남도 논산시 강경읍 대흥로34번길 5,충청남도 논산시 강경읍 황산리32-1,36.1574762,127.0129159,충청남도 논산시,논산경찰서,N,0,4,2019-06-25,4540000,충청남도 논산시,
유치원,구자곡초등학교병설유치원,충청남도 논산시 연무읍 연무로 369,충청남도 논산시 연무읍 마산리 121,36.1223652,127.117428,충청남도 논산시,논산경찰서,N,0,8,2019-06-25,4540000,충청남도 논산시,
유치원,연무초등학교병설유치원,충청남도 논산시 연무읍 득안대로 527,충청남도 논산시 연무읍 금곡리 40,36.1174202,127.0972523,논산국토관리사무소,논산경찰서,N,0,18,2019-06-25,4540000,충청남도 논산시,
유치원,황화초등학교병설유치원,충청남도 논산시 연무읍 마봉로 31-4,충청남도 논산시 연무읍 마전리 811-17,36.0891309,127.0894423,충청남도 논산시,논산경찰서,N,0,6,2019-06-25,4540000,충청남도 논산시,
유치원,중앙초등학교병설유치원,충청남도 논산시 연무읍 연무로 211-14,충청남도 논산시 연무읍 동산리 888-6,36.1309713,127.1029787,충청남도 논산시,논산경찰서,N,0,8,2019-06-25,4540000,충청남도 논산시,
유치원,성동초등학교병설유치원,충청남도 논산시 성동면 성동로260번길 16,충청남도 논산시 성동면 삼산리180,36.201139,127.0332608,충청남도 논산시,논산경찰서,N,0,8,2019-06-25,4540000,충청남도 논산시,
유치원,원봉초등학교병설유치원,충청남도 논산시 성동면 성동로 552,충청남도 논산시 성동면 정지리100,36.2124751,127.0608058,충청남도 논산시,논산경찰서,N,0,8,2019-06-25,4540000,충청남도 논산시,
유치원,성광초등학교병설유치원,충청남도 논산시 성동면 병촌길 89,충청남도 논산시 성동면 병촌리 351,36.1926984,127.0124518,충청남도종합건설사업소공주지소,논산경찰서,N,0,7,2019-06-25,4540000,충청남도 논산시,
유치원,광석초등학교병설유치원,충청남도 논산시 광석면 사계로 451,충청남도 논산시 광석면 신당리 14,36.2439261,127.0809312,충청남도 논산시,논산경찰서,N,0,8,2019-06-25,4540000,충청남도 논산시,
유치원,왕전초등학교병설유치원,충청남도 논산시 광석면 왕전2길 12,충청남도 논산시 광석면 왕전리 308,36.2397444,127.108811,충청남도 논산시,논산경찰서,N,0,6,2019-06-25,4540000,충청남도 논산시,
유치원,노성초등학교병설유치원,충청남도 논산시 노성면 노성로507번길 11,충청남도 논산시 노성면송당리114-4,36.278346,127.1214389,충청남도종합건설사업소공주지소,논산경찰서,N,0,8,2019-06-25,4540000,충청남도 논산시,
유치원,호암초등학교병설유치원,충청남도 논산시 노성면 호월로113번길 6,충청남도 논산시 노성면 호암리 312,36.3043764,127.0872727,충청남도 논산시,논산경찰서,N,0,8,2019-06-25,4540000,충청남도 논산시,
유치원,상월초등학교병설유치원,충청남도 논산시 상월면 백일헌로 1025-13,충청남도 논산시 상월면 신충리 25,36.2938077,127.1399244,충청남도 논산시,논산경찰서,N,0,8,2019-06-25,4540000,충청남도 논산시,
유치원,대명초등학교병설유치원,충청남도 논산시 상월면 상월로 260,충청남도 논산시 상월면 대촌리 268,36.2978454,127.1673187,충청남도종합건설사업소공주지소,논산경찰서,N,0,6,2019-06-25,4540000,충청남도 논산시,
유치원,부적초등학교병설유치원,충청남도 논산시 부적면 남마구평길 70,충청남도 논산시 부적면 반송리 237-1,36.2118013,127.1355956,충청남도 논산시,논산경찰서,N,0,10,2019-06-25,4540000,충청남도 논산시,
유치원,감곡초등학교병설유치원,충청남도 논산시 부적면 계백로 1676-26,충청남도 논산시 부적면 외성리 366,36.2102064,127.1604489,충청남도 논산시,논산경찰서,N,0,8,2019-06-25,4540000,충청남도 논산시,
유치원,연산초등학교병설유치원,충청남도 논산시 연산면 연산5길 13,충청남도 논산시 연산면 연산리 238,36.2169158,127.2182711,충청남도 논산시,논산경찰서,N,0,8,2019-06-25,4540000,충청남도 논산시,
유치원,청동초등학교병설유치원,충청남도 논산시 연산면 선비로293번길 29-5,충청남도 논산시 연산면 청동리 540,36.2121333043,127.1972205791,충청남도 논산시,논산경찰서,N,0,7,2019-06-25,4540000,충청남도 논산시,
유치원,백석초등학교병설유치원,충청남도 논산시 연산면 선비로730번길 18,충청남도 논산시 연산면 백석리 543-7,36.2479166823,127.1797049,충청남도종합건설사업소공주지소,논산경찰서,N,0,8,2019-06-25,4540000,충청남도 논산시,
유치원,벌곡초등학교병설유치원,충청남도 논산시 벌곡면 대둔로 821-8,충청남도 논산시 벌곡면 한삼천리 260,36.2081124,127.2661095,충청남도 논산시,논산경찰서,N,0,8,2019-06-25,4540000,충청남도 논산시,
유치원,도산초등학교병설유치원,충청남도 논산시 벌곡면 수락로 23,충청남도 논산시 벌곡면 도산리167,36.1620700,127.3154702,충청남도종합건설사업소공주지소,논산경찰서,N,0,7,2019-06-25,4540000,충청남도 논산시,
유치원,양촌초등학교병설유치원,충청남도 논산시 양촌면 매죽헌로1665번길 22,충청남도 논산시 양촌면 인천리 403,36.1382806,127.2338406,충청남도 논산시,논산경찰서,N,0,6,2019-06-25,4540000,충청남도 논산시,
유치원,반곡초등학교병설유치원,충청남도 논산시 양촌면 황산벌로1126번길 5,충청남도 논산시 양촌면 반곡리250,36.1828374835,127.2055653,충청남도종합건설사업소공주지소,논산경찰서,N,0,10,2019-06-25,4540000,충청남도 논산시,
유치원,가야곡초등학교병설유치원,충청남도 논산시 가야곡 덕은로 160,충청남도 논산시 가야곡 강청리 343-14,36.143786,127.1685154,충청남도종합건설사업소공주지소,논산경찰서,N,0,8,2019-06-25,4540000,충청남도 논산시,
유치원,성덕초등학교병설유치원,충청남도 논산시 은진면 원앙로 1174,충청남도 논산시 은진면 성덕리 218,36.1766969,127.1291637,충청남도종합건설사업소공주지소,논산경찰서,N,0,12,2019-06-25,4540000,충청남도 논산시,
유치원,채운초등학교병설유치원,충청남도 논산시 채운면 채운로 112,충청남도 논산시 채운면 야화리 2,36.1701487,127.067918,충청남도 논산시,논산경찰서,N,0,8,2019-06-25,4540000,충청남도 논산시,
유치원,이화초등학교병설유치원,충청남도 논산시 채운면 채운로 350,충청남도 논산시 채운면 심암리 351,36.1506936,127.0714287,충청남도 논산시,논산경찰서,N,0,8,2019-06-25,4540000,충청남도 논산시,
어린이집,선재어린이집,충청남도 논산시 노성면 화곡안길 101,충청남도 논산시 노성면 화곡리 44-10,36.3294593,127.1127457,충청남도 논산시,논산경찰서,N,0,6,2019-06-25,4540000,충청남도 논산시,
어린이집,성동어린이집,충청남도 논산시 성동면 정지안길 27,충청남도 논산시 성동면 정지리 311-1,36.214054,127.054838,충청남도 논산시,논산경찰서,N,0,4,2019-06-25,4540000,충청남도 논산시,
어린이집,은혜어린이집,충청남도 논산시 연무읍 연무로246번길 15-4,충청남도 논산시 연무읍 마산리 505-19,36.1262618,127.1050997,충청남도 논산시,논산경찰서,N,0,5,2019-06-25,4540000,충청남도 논산시,
어린이집,한빛어린이집,충청남도 논산시 체육로48번길 26-16,충청남도 논산시 내동 245,36.188121,127.1045855,충청남도 논산시,논산경찰서,N,0,3,2019-06-25,4540000,충청남도 논산시,
어린이집,작은별어린이집,충청남도 논산시 논산대로348번길 22-18,충청남도 논산시 취암동 99-3,36.1920714,127.099803,충청남도 논산시,논산경찰서,N,0,12,2019-06-25,4540000,충청남도 논산시,
어린이집,oh-천사어린이집,충청남도 논산시 중앙로373번길 13,충청남도 논산시 취암동 372-15,36.1969625,127.0897942,충청남도 논산시,논산경찰서,N,0,8,2019-06-25,4540000,충청남도 논산시,
어린이집,봉하어린이집,충청남도 논산시 관촉로94번길 17-15,충청남도 논산시 지산동 190-2,36.1998765,127.1110578,충청남도 논산시,논산경찰서,N,0,4,2019-06-25,4540000,충청남도 논산시,
어린이집,제일어린이집,충청남도 논산시 덕지길 14,충청남도 논산시 덕지동 306-4,36.211943,127.0974112,충청남도 논산시,논산경찰서,N,0,4,2019-06-25,4540000,충청남도 논산시,
유치원,쌘뽈유치원,충청남도 논산시 은진면 탑정로 235,충청남도 논산시 은진면 교촌리 367,36.1713558,127.0911719,충청남도 논산시,논산경찰서,N,0,8,2019-06-25,4540000,충청남도 논산시,
초등학교,성광초등학교,충청남도 논산시 성동면 병촌길 89,충청남도 논산시 성동면 병촌리 351,36.1926984,127.0124518,충청남도종합건설사업소공주지소,논산경찰서,N,0,7,2019-06-25,4540000,충청남도 논산시,
초등학교,노성초등학교,충청남도 논산시 노성면 노성로507번길11,충청남도 논산시 노성면 송당리 114-4,36.278346,127.1214389,충청남도종합건설사업소공주지소,논산경찰서,N,0,8,2019-06-25,4540000,충청남도 논산시,
초등학교,대명초등학교,충청남도 논산시 상월면 상월로 260,충청남도 논산시 상월면 대촌리 268,36.2978454,127.1673187,충청남도종합건설사업소공주지소,논산경찰서,Y,1,6,2019-06-25,4540000,충청남도 논산시,
초등학교,백석초등학교,충청남도 논산시 연산면 선비로730번길 18,충청남도 논산시 연산면 백석리 543-7,36.2479166823,127.1797049,충청남도종합건설사업소공주지소,논산경찰서,Y,1,8,2019-06-25,4540000,충청남도 논산시,
초등학교,도산초등학교,충청남도 논산시 벌곡면 수락로 23,충청남도 논산시 벌곡면 도산리 167-3,36.1620700,127.3154702,충청남도종합건설사업소공주지소,논산경찰서,N,0,7,2019-06-25,4540000,충청남도 논산시,
초등학교,반곡초등학교,충청남도 논산시 양촌면 황산벌로1126번길 5,충청남도 논산시 양촌면 반곡리 250,36.1828374835,127.2055653,충청남도종합건설사업소공주지소,논산경찰서,Y,1,10,2019-06-25,4540000,충청남도 논산시,
초등학교,가야곡초등학교,충청남도 논산시 가야곡면 덕은로 174,충청남도 논산시 가야곡면 강청리 343-14,36.1448783,127.169805,충청남도종합건설사업소공주지소,논산경찰서,N,0,8,2019-06-25,4540000,충청남도 논산시,
초등학교,성덕초등학교,충청남도 논산시 은진면 원앙로 1174,충청남도 논산시 은진면 성덕리 218,36.1766969,127.1291637,충청남도종합건설사업소공주지소,논산경찰서,N,0,12,2019-06-25,4540000,충청남도 논산시,
어린이집,참사랑어린이집,충청남도 논산시 양촌면 황산벌로 748,충청남도 논산시 양촌면 모촌리 269-13,36.1511519,127.2136045,충청남도종합건설사업소공주지소,논산경찰서,N,0,7,2019-06-25,4540000,충청남도 논산시,
어린이집,새동네어린이집,충청남도 논산시 상월면 계룡산로 419,충청남도 논산시 상월면 석종리 135,36.3175154,127.1733581,충청남도종합건설사업소공주지소,논산경찰서,N,0,6,2019-06-25,4540000,충청남도 논산시,
초등학교,서울수송초등학교,서울특별시 강북구 한천로 124길 14,서울특별시 강북구 번동 456,37.637320,127.0332052109,강북구청,강북경찰서,Y,9,25,2019-05-10,3080000,서울특별시 강북구,
초등학교,서울인수초등학교,서울특별시 강북구 인수봉로 269,서울특별시 강북구 수유동 551-19,37.6430513409,127.0091370063,강북구청,강북경찰서,Y,6,20,2019-05-10,3080000,서울특별시 강북구,
초등학교,서울화계초등학교(새롬유치원 중복),서울특별시 강북구 솔매로50가길 25,서울특별시 강북구 미아동 127-2,37.6238857893,127.0297148311,강북구청,강북경찰서,Y,7,8,2019-05-10,3080000,서울특별시 강북구,
초등학교,서울미양초등학교(미양병설유치원 중복),서울특별시 강북구 솔샘로 195,서울특별시 강북구 미아동 837-687,37.6215317016,127.0141319970,강북구청,강북경찰서,Y,3,20,2019-05-10,3080000,서울특별시 강북구,
초등학교,서울삼양초등학교,서울특별시 강북구 삼양로49길 17,서울특별시 강북구 미아동 791-1932,37.6232937742,127.0161486458,강북구청,강북경찰서,Y,6,20,2019-05-10,3080000,서울특별시 강북구,
초등학교,서울송중초등학교(아름유치원 중복),서울특별시 강북구 오현로 9,서울특별시 강북구 미아동 94-1,37.6170017897,127.0314654581,강북구청,강북경찰서,Y,7,20,2019-05-10,3080000,서울특별시 강북구,
초등학교,서울수유초등학교(수유병설유치원 중복),서울특별시 강북구 삼양로74길 39,서울특별시 강북구 수유동 55-5,37.631250,127.020290,강북구청,강북경찰서,Y,8,6,2019-05-10,3080000,서울특별시 강북구,
초등학교,서울우이초등학교,서울특별시 강북구 삼양로99길 36,서울특별시 강북구 수유동 409-6,37.6387115988,127.0150053909,강북구청,강북경찰서,Y,6,7,2019-05-10,3080000,서울특별시 강북구,
초등학교,서울번동초등학교,서울특별시 강북구 오현로 204,서울특별시 강북구 번동 236,37.629030,127.040010,강북구청,강북경찰서,Y,3,20,2019-05-10,3080000,서울특별시 강북구,
초등학교,서울오현초등학교,서울특별시 강북구 월계로 221,서울특별시 강북구 번동 248,37.6234190337,127.0465746927,강북구청,강북경찰서,Y,3,30,2019-05-10,3080000,서울특별시 강북구,
초등학교,서울영훈초등학교,서울특별시 강북구 도봉로13가길 19,서울특별시 강북구 미아동 471-2,37.614680,127.028090,강북구청,강북경찰서,Y,6,15,2019-05-10,3080000,서울특별시 강북구,
초등학교,서울유현초등학교,서울특별시 강북구 인수봉로37길 24,서울특별시 강북구 수유동 466-52,37.632320,127.0114196195,강북구청,강북경찰서,Y,5,20,2019-05-10,3080000,서울특별시 강북구,
초등학교,서울송천초등학교,서울특별시 강북구 삼양로20길 29,서울특별시 강북구 미아동 438,37.6149060968,127.0237354801,강북구청,강북경찰서,Y,6,7,2019-05-10,3080000,서울특별시 강북구,
초등학교,서울삼각산초등학교,서울특별시 강북구 삼양로19길 141,서울특별시 강북구 미아동 1353-10,37.616080,127.015480,강북구청,강북경찰서,Y,3,15,2019-05-10,3080000,서울특별시 강북구,
유치원,성체유치원,서울특별시 강북구 삼각산로 161,서울특별시 강북구 수유동 185-20,37.6423038128,127.0209886171,강북구청,강북경찰서,Y,4,15,2019-05-10,3080000,서울특별시 강북구,
유치원,유안유치원(인수유치원 중복),서울특별시 강북구 인수봉로 297,서울특별시 강북구 수유동 560-17,37.645280,127.010480,강북구청,강북경찰서,Y,2,20,2019-05-10,3080000,서울특별시 강북구,
유치원,화계유치원,서울특별시 강북구 덕릉로 45,서울특별시 강북구 수유동 118-1,37.634650,127.018850,강북구청,강북경찰서,Y,2,25,2019-05-10,3080000,서울특별시 강북구,
유치원,상아유치원,서울특별시 강북구 한천로132길 27,서울특별시 강북구 번동 463-10,37.640140,127.029160,강북구청,강북경찰서,Y,2,8,2019-05-10,3080000,서울특별시 강북구,
유치원,운산유치원,서울특별시 강북구 수유로4길 58,서울특별시 강북구 수유동 52-21,37.632070,127.021720,강북구청,강북경찰서,Y,2,7,2019-05-10,3080000,서울특별시 강북구,
유치원,동명유치원,서울특별시 강북구 오패산로 130,서울특별시 강북구 미아동 53-1,37.6135304055,127.0342547543,강북구청,강북경찰서,Y,2,15,2019-05-10,3080000,서울특별시 강북구,
어린이집,예원어린이집,서울특별시 강북구 오현로9길 27,서울특별시 강북구 미아동 3-8,37.617830,127.033510,강북구청,강북경찰서,Y,2,9,2019-05-10,3080000,서울특별시 강북구,
유치원,솔샘유치원,서울특별시 강북구 솔샘로 159,서울특별시 강북구 미아동 1354,37.6218238157,127.0124057580,강북구청,강북경찰서,Y,2,30,2019-05-10,3080000,서울특별시 강북구,
유치원,꿈동산유치원,서울특별시 강북구 한천로1길 15,서울특별시 강북구 번2동 234-3,37.643030,127.015020,강북구청,강북경찰서,Y,2,15,2019-05-10,3080000,서울특별시 강북구,
특수학교,애화학교,서울특별시 강북구 솔매로52길 31,서울특별시 강북구 미아동 124-2,37.625140,127.0288725561,강북구청,강북경찰서,Y,7,7,2019-05-10,3080000,서울특별시 강북구,
특수학교,한빛맹학교,서울특별시 강북구 삼양로73가길 47,서울특별시 강북구 수유동 484-21,37.6282961395,127.0155062765,강북구청,강북경찰서,Y,6,7,2019-05-10,3080000,서울특별시 강북구,
특수학교,서울정인학교,서울특별시 강북구 인수봉로 119-20,서울특별시 강북구 수유동 468-305,37.6309562675,127.0119224043,강북구청,강북경찰서,Y,2,20,2019-05-10,3080000,서울특별시 강북구,
초등학교,효성교회어린이집,서울특별시 강북구 오패산로 191,서울특별시 강북구 미아동 3-878,37.6187457787,127.032610,강북구청,강북경찰서,Y,4,15,2019-05-10,3080000,서울특별시 강북구,
어린이집,번2동어린이집,서울특별시 강북구 덕릉로40길 48,서울특별시 강북구 번동 520,37.633750,127.032030,강북구청,강북경찰서,Y,2,7,2019-05-10,3080000,서울특별시 강북구,
어린이집,백운교회어린이집,서울특별시 강북구 인수봉로77길 10,서울특별시 강북구 수유동 542-6,37.644630,127.010190,강북구청,강북경찰서,Y,2,7,2019-05-10,3080000,서울특별시 강북구,
어린이집,삼양어린이집,서울특별시 강북구 삼양로64길 32-20,서울특별시 강북구 미아동 791-469,37.627820,127.019910,강북구청,강북경찰서,Y,1,5,2019-05-10,3080000,서울특별시 강북구,
어린이집,신기어린이집,서울특별시 강북구 삼양로79길 12,서울특별시 강북구 수유동 472-236,37.6309988903,127.017020,강북구청,강북경찰서,Y,2,7,2019-05-10,3080000,서울특별시 강북구,
어린이집,솔바람어린이집,서울특별시 강북구 삼양로41길 60,서울특별시 강북구 미아동 791-2119,37.621700,127.016860,강북구청,강북경찰서,Y,2,7,2019-05-10,3080000,서울특별시 강북구,
어린이집,인수동어린이집,서울특별시 강북구 삼양로107길 46,서울특별시 강북구 수유동 355-8,37.6414975519,127.014130,강북구청,강북경찰서,Y,2,7,2019-05-10,3080000,서울특별시 강북구,
어린이집,예닮어린이집,서울특별시 강북구 한천로120길 3,서울특별시 강북구 번동 430-66,37.634910,127.035690,강북구청,강북경찰서,Y,2,6,2019-05-10,3080000,서울특별시 강북구,
어린이집,자연어린이집,서울특별시 강북구 오현로28길 11,서울특별시 강북구 번동 155-5,37.627850,127.039220,강북구청,강북경찰서,Y,2,10,2019-05-10,3080000,서울특별시 강북구,
어린이집,별밭어린이집,서울특별시 강북구 도봉로29길 63-5,서울특별시 강북구 미아동 345-1,37.619680,127.024480,강북구청,강북경찰서,Y,2,7,2019-05-10,3080000,서울특별시 강북구,
어린이집,솔밭어린이집,서울특별시 강북구 삼양로149길 12,서울특별시 강북구 우이동 100-36,37.6541187599,127.012020,강북구청,강북경찰서,Y,2,12,2019-05-10,3080000,서울특별시 강북구,
어린이집,꼬꼬마어린이집,서울특별시 강북구 한천로109길 57-15,서울특별시 강북구 번동 177-2,37.627640,127.042040,강북구청,강북경찰서,Y,1,5,2019-05-10,3080000,서울특별시 강북구,
어린이집,푸른솔어린이집,서울특별시 강북구 한천로155길 38,서울특별시 강북구 수유동 246-3,37.643930,127.019330,강북구청,강북경찰서,Y,4,10,2019-05-10,3080000,서울특별시 강북구,
어린이집,제일어린이집,서울특별시 강북구 삼양로159길 63,서울특별시 강북구 우이동 124-46,37.658670,127.010420,강북구청,강북경찰서,Y,4,5,2019-05-10,3080000,서울특별시 강북구,
유치원,정선유치원,강원도 정선군 와평2길 11,강원도 정선군 와평2길 11,37.3701504,128.6862348,정선군,정선경찰서,N,0,6,2019-06-30,4290000,강원도 정선군,
초등학교,정선,강원도 정선군 정선읍 비봉로 15,강원도 정선군 정선읍 봉양4리,37.3816209,128.6596825,정선군,정선경찰서,Y,7,10,2019-06-30,4290000,강원도 정선군,
초등학교,봉양,강원도 정선군 정선읍 녹송7길 1,강원도 정선군 정선읍 봉양8리,37.3871503,128.6693986,정선군,정선경찰서,Y,9,7,2019-06-30,4290000,강원도 정선군,
초등학교,정선북평,강원도 정선군 북평면 서동로 2170,강원도 정선군 북평면 북평리,37.4547598,128.6742099,정선군,정선경찰서,Y,7,10,2019-06-30,4290000,강원도 정선군,
초등학교,여량,강원도 정선군 여량면 서동로 2950,강원도 정선군 여량면 여량리,37.472152,128.728146,정선군,정선경찰서,Y,3,10,2019-06-30,4290000,강원도 정선군,
초등학교,임계,강원도 정선군 임계면 송계1길 7,강원도 정선군 임계면 송계리,37.4964376,128.848468,정선군,정선경찰서,Y,5,7,2019-06-30,4290000,강원도 정선군,
초등학교,화동,강원도 정선군 화암면 그림바위길 66-20,강원도 정선군 화암면 화암1리,37.3389809,128.7874957,정선군,정선경찰서,Y,8,10,2019-06-30,4290000,강원도 정선군,
초등학교,남선,강원도 정선군 남면 칠현로 68,강원도 정선군 남면 문곡1리,37.2679576,128.7403279,정선군,정선경찰서,Y,8,10,2019-06-30,4290000,강원도 정선군,
초등학교,증산,강원도 정선군 남면 민둥산로 12,강원도 정선군 남면 무릉리,37.2542477,128.7812324,정선군,정선경찰서,Y,4,8,2019-06-30,4290000,강원도 정선군,
초등학교,사북,강원도 정선군 사북읍 사북6길 8,강원도 정선군 사북읍 사북7리,37.228302,128.8196734,정선군,정선경찰서,Y,9,5,2019-06-30,4290000,강원도 정선군,
초등학교,고한,강원도 정선군 고한읍 고한로 55,강원도 정선군 고한읍 고한리,37.2061928,128.8466802,정선군,정선경찰서,Y,5,5,2019-06-30,4290000,강원도 정선군,
